-267.586 317.909      -266.643 318.056      -0.942062 -0.147199
-293.27 -354.373      -292.481 -353.832      -0.789019 -0.540227
84.0618 -4.69879      84.0837 -4.49293      -0.0225743 -0.205415
424.294 -343.076      423.662 -342.306      0.632121 -0.769653
-374.265 -130.195      -373.447 -129.581      -0.817382 -0.61352
1906.77 174.757      1904.94 175.045      1.83174 -0.288288
1104.74 549.065      1104.41 548.695      0.329786 0.370318
1060.75 1143.29      1059.82 1141.97      0.927786 1.3214
604.256 -70.5694      604.401 -70.5287      -0.145139 -0.0406292
1862.87 231.048      1860.77 231.186      2.1006 -0.137807
2152.41 -243.254      2150.08 -242.197      2.32743 -1.05648
447.083 924.763      446.802 923.817      0.281758 0.946046
426.318 646.633      426.14 646.227      0.177811 0.405154
1205.83 943.551      1204.48 942.895      1.3484 0.656765
1134.31 742.953      1133.04 742.569      1.27202 0.383491
962.683 1854.45      962.165 1852.6      0.518475 1.84652
449.447 1328.2      449.795 1326.93      -0.347705 1.26804
2202.63 511.02      2200.32 510.895      2.30829 0.125017
1347.53 1155.51      1346.61 1154.39      0.911162 1.114
-815.758 151.602      -814.226 151.786      -1.5316 -0.183121
490.333 399.934      489.513 400.155      0.820934 -0.222332
-429.067 74.3991      -427.504 74.8734      -1.56246 -0.474282
-411.45 -196.69      -410.164 -195.908      -1.28486 -0.781408
500.749 441.688      500.874 441.433      -0.125267 0.256981
1266.05 707.427      1264.9 706.942      1.15314 0.484205
273.305 561.213      272.863 561.123      0.44432 0.0896678
-613.93 435.626      -612.824 435.552      -1.10593 0.07409
-427.592 6.14549      -426.553 6.65265      -1.03955 -0.506983
-299.904 642.887      -298.951 642.328      -0.954483 0.558893
-801.795 -154.629      -800.066 -153.832      -1.72885 -0.797125
-516.25 -45.4446      -514.914 -45.0637      -1.33653 -0.380885
-604.04 170.943      -602.671 171.249      -1.36877 -0.306207
-1456.59 929.118      -1453.87 928.404      -2.71735 0.71363
-1240.39 -538.411      -1237.7 -536.921      -2.68764 -1.49004
-1078.09 -607.737      -1075.63 -606.026      -2.46693 -1.71077
-492.008 -675.276      -490.654 -673.292      -1.35393 -1.98407
33.6044 295.788      34.272 296.141      -0.667431 -0.352915
471.985 710.65      472.458 710.397      -0.474274 0.249115
1934.83 358.768      1932.93 358.635      1.90271 0.13328
1131.25 -1201.42      1130.45 -1199.26      0.80777 -2.16259
2396.62 127.85      2393.98 128.329      2.63484 -0.478791
1127.82 546.163      1127.21 546.298      0.608331 -0.135521
256.276 770.062      256.671 770.021      -0.394066 0.0404799
359.249 503.046      359.451 502.707      -0.201523 0.339916
773.566 1414.39      773.685 1413.02      -0.118904 1.37333
650.423 1411.21      650.331 1409.67      0.0917509 1.54336
693.484 1047.94      693.582 1047.17      -0.0919172 0.773644
1936.45 626.777      1934.53 626.506      1.91059 0.270996
1075.14 1159.89      1074.48 1159.19      0.658162 0.704118
1175.99 681.57      1175.25 681.326      0.734888 0.243463
1133.43 827.27      1132.69 827.632      0.73927 -0.3626
788.284 1000.3      788.313 999.711      -0.0289527 0.592093
-95.4288 406.975      -94.8285 406.753      -0.599416 0.22264
237.448 457.728      237.761 458.054      -0.31304 -0.326659
781.743 479.258      781.163 479.095      0.580833 0.162968
-943.421 437.796      -941.633 437.724      -1.78822 0.0714774
-544.439 -45.5618      -543.068 -44.7324      -1.36998 -0.829379
-374.157 986.469      -373.142 985.775      -1.01381 0.694462
-271.825 251.321      -270.933 251.308      -0.891797 0.0134569
-112.769 641.08      -111.605 640.43      -1.16185 0.649503
457.384 738.637      457.594 737.715      -0.210136 0.923155
549.545 991.508      549.125 991.338      0.419667 0.169526
477.838 454.427      477.408 454.678      0.429545 -0.25137
486.302 207.841      486.325 208.472      -0.0223798 -0.630229
967.152 12.9331      966.782 13.3706      0.36948 -0.436805
-270.745 844.364      -270.071 843.924      -0.673779 0.440205
-280.885 -173.768      -280.384 -172.925      -0.500821 -0.84341
258.8 943.421      259.008 942.691      -0.208214 0.729024
1074.47 418.966      1073.54 418.819      0.922916 0.146765
